sample,total_count,population,count,percentage
sample07296,102850,b_cell,10140,9.85901799
sample07296,102850,cd4_t_cell,16579,16.11959164
sample07296,102850,cd8_t_cell,34155,33.20855615
sample07296,102850,monocyte,17454,16.97034516
sample07296,102850,nk_cell,24522,23.84248906
sample07297,101514,b_cell,11998,11.81905944
sample07297,101514,cd4_t_cell,26987,26.58451051
sample07297,101514,cd8_t_cell,24291,23.92871919
sample07297,101514,monocyte,18098,17.82808283
sample07297,101514,nk_cell,20140,19.83962803
sample07298,93558,b_cell,6216,6.64400693
sample07298,93558,cd4_t_cell,31252,33.40387781
sample07298,93558,cd8_t_cell,17814,19.04059514
sample07298,93558,monocyte,23452,25.06680348
sample07298,93558,nk_cell,14824,15.84471665
sample07299,104099,b_cell,8272,7.94628190
sample07299,104099,cd4_t_cell,30015,28.83313000
sample07299,104099,cd8_t_cell,25900,24.88016215
sample07299,104099,monocyte,23515,22.58907386
sample07299,104099,nk_cell,16397,15.75135208
sample07300,100598,b_cell,11896,11.82528480
sample07300,100598,cd4_t_cell,32888,32.69249886
sample07300,100598,cd8_t_cell,21360,21.23302650
sample07300,100598,monocyte,23333,23.19429810
sample07300,100598,nk_cell,11121,11.05489175
sample07301,96849,b_cell,7335,7.57364557
sample07301,96849,cd4_t_cell,37224,38.43508968
sample07301,96849,cd8_t_cell,18098,18.68682175
sample07301,96849,monocyte,18834,19.44676765
sample07301,96849,nk_cell,15358,15.85767535
sample07302,96356,b_cell,14122,14.65606708
sample07302,96356,cd4_t_cell,26548,27.55199469
sample07302,96356,cd8_t_cell,29150,30.25239736
sample07302,96356,monocyte,14976,15.54236373
sample07302,96356,nk_cell,11560,11.99717713
sample07303,99196,b_cell,8949,9.02153313
sample07303,99196,cd4_t_cell,34176,34.45300214
sample07303,99196,cd8_t_cell,21295,21.46759950
sample07303,99196,monocyte,14439,14.55603049
sample07303,99196,nk_cell,20337,20.50183475
sample07304,99372,b_cell,7767,7.81608501
sample07304,99372,cd4_t_cell,39184,39.43163064
sample07304,99372,cd8_t_cell,24711,24.86716580
sample07304,99372,monocyte,14213,14.30282172
sample07304,99372,nk_cell,13497,13.58229682
sample07305,98198,b_cell,15550,15.83535306
sample07305,98198,cd4_t_cell,20550,20.92710646
sample07305,98198,cd8_t_cell,23017,23.43937758
sample07305,98198,monocyte,18105,18.43723905
sample07305,98198,nk_cell,20976,21.36092385
sample07306,101715,b_cell,13807,13.57420243
sample07306,101715,cd4_t_cell,33132,32.57336676
sample07306,101715,cd8_t_cell,24519,24.10558915
sample07306,101715,monocyte,18291,17.98259844
sample07306,101715,nk_cell,11966,11.76424323
sample07307,94138,b_cell,12865,13.66610720
sample07307,94138,cd4_t_cell,19848,21.08394060
sample07307,94138,cd8_t_cell,12605,13.38991693
sample07307,94138,monocyte,25533,27.12294716
sample07307,94138,nk_cell,23287,24.73708810
sample07308,103992,b_cell,8187,7.87272098
sample07308,103992,cd4_t_cell,28913,27.80310024
sample07308,103992,cd8_t_cell,27835,26.76648204
sample07308,103992,monocyte,21814,20.97661359
sample07308,103992,nk_cell,17243,16.58108316
sample07309,90641,b_cell,9599,10.59013029
sample07309,90641,cd4_t_cell,28288,31.20883485
sample07309,90641,cd8_t_cell,26694,29.45024878
sample07309,90641,monocyte,20381,22.48540947
sample07309,90641,nk_cell,5679,6.26537660
sample07310,100819,b_cell,8288,8.22067269
sample07310,100819,cd4_t_cell,39701,39.37849017
sample07310,100819,cd8_t_cell,20918,20.74807328
sample07310,100819,monocyte,22222,22.04148028
sample07310,100819,nk_cell,9690,9.61128359
sample07311,103539,b_cell,8310,8.02596123
sample07311,103539,cd4_t_cell,31116,30.05244401
sample07311,103539,cd8_t_cell,23790,22.97684930
sample07311,103539,monocyte,22716,21.93955901
sample07311,103539,nk_cell,17607,17.00518645
sample07312,96088,b_cell,8180,8.51302972
sample07312,96088,cd4_t_cell,34931,36.35313463
sample07312,96088,cd8_t_cell,23795,24.76375822
sample07312,96088,monocyte,14851,15.45562401
sample07312,96088,nk_cell,14331,14.91445342
sample07313,87694,b_cell,5599,6.38470135
sample07313,87694,cd4_t_cell,28321,32.29525395
sample07313,87694,cd8_t_cell,20348,23.20341186
sample07313,87694,monocyte,15324,17.47439962
sample07313,87694,nk_cell,18102,20.64223322
sample07314,93699,b_cell,10194,10.87951846
sample07314,93699,cd4_t_cell,27439,29.28419727
sample07314,93699,cd8_t_cell,23177,24.73558949
sample07314,93699,monocyte,19518,20.83053181
sample07314,93699,nk_cell,13371,14.27016297
sample07315,103064,b_cell,8666,8.40836762
sample07315,103064,cd4_t_cell,25628,24.86610262
sample07315,103064,cd8_t_cell,28736,27.88170457
sample07315,103064,monocyte,28741,27.88655593
sample07315,103064,nk_cell,11293,10.95726927
sample07316,89963,b_cell,6161,6.84837100
sample07316,89963,cd4_t_cell,26438,29.38763714
sample07316,89963,cd8_t_cell,25572,28.42501917
sample07316,89963,monocyte,19145,21.28097107
sample07316,89963,nk_cell,12647,14.05800162
sample07317,101710,b_cell,7166,7.04552158
sample07317,101710,cd4_t_cell,32963,32.40880936
sample07317,101710,cd8_t_cell,23457,23.06262904
sample07317,101710,monocyte,19009,18.68941107
sample07317,101710,nk_cell,19115,18.79362895
sample07318,110391,b_cell,9074,8.21987300
sample07318,110391,cd4_t_cell,29387,26.62082960
sample07318,110391,cd8_t_cell,40864,37.01751049
sample07318,110391,monocyte,20148,18.25148789
sample07318,110391,nk_cell,10918,9.89029903
sample07319,100008,b_cell,9169,9.16826654
sample07319,100008,cd4_t_cell,25534,25.53195744
sample07319,100008,cd8_t_cell,31694,31.69146468
sample07319,100008,monocyte,14109,14.10787137
sample07319,100008,nk_cell,19502,19.50043996
sample07320,95991,b_cell,13623,14.19195550
sample07320,95991,cd4_t_cell,31668,32.99059287
sample07320,95991,cd8_t_cell,20811,21.68015751
sample07320,95991,monocyte,18469,19.24034545
sample07320,95991,nk_cell,11420,11.89694867
sample07321,95610,b_cell,9732,10.17885158
sample07321,95610,cd4_t_cell,26689,27.91444410
sample07321,95610,cd8_t_cell,17973,18.79824286
sample07321,95610,monocyte,24755,25.89164313
sample07321,95610,nk_cell,16461,17.21681832
sample07322,110351,b_cell,11098,10.05699994
sample07322,110351,cd4_t_cell,29601,26.82440576
sample07322,110351,cd8_t_cell,23082,20.91689246
sample07322,110351,monocyte,25764,23.34731901
sample07322,110351,nk_cell,20806,18.85438283
sample07323,98307,b_cell,10098,10.27190332
sample07323,98307,cd4_t_cell,24173,24.58929679
sample07323,98307,cd8_t_cell,26180,26.63086047
sample07323,98307,monocyte,22450,22.83662405
sample07323,98307,nk_cell,15406,15.67131537
sample07324,99205,b_cell,5714,5.75979033
sample07324,99205,cd4_t_cell,42708,43.05024948
sample07324,99205,cd8_t_cell,20626,20.79129076
sample07324,99205,monocyte,13198,13.30376493
sample07324,99205,nk_cell,16959,17.09490449
sample07325,104297,b_cell,11881,11.39150695
sample07325,104297,cd4_t_cell,29788,28.56074480
sample07325,104297,cd8_t_cell,27293,26.16853793
sample07325,104297,monocyte,19673,18.86247927
sample07325,104297,nk_cell,15662,15.01673107
sample07326,99512,b_cell,11775,11.83274379
sample07326,99512,cd4_t_cell,22538,22.64852480
sample07326,99512,cd8_t_cell,24742,24.86333307
sample07326,99512,monocyte,20097,20.19555431
sample07326,99512,nk_cell,20360,20.45984404
sample07327,100980,b_cell,5539,5.48524460
sample07327,100980,cd4_t_cell,31122,30.81996435
sample07327,100980,cd8_t_cell,22356,22.13903743
sample07327,100980,monocyte,27355,27.08952268
sample07327,100980,nk_cell,14608,14.46623094
sample07328,93141,b_cell,12566,13.49137329
sample07328,93141,cd4_t_cell,34629,37.17911553
sample07328,93141,cd8_t_cell,15356,16.48683179
sample07328,93141,monocyte,14960,16.06166994
sample07328,93141,nk_cell,15630,16.78100944
sample07329,100620,b_cell,10671,10.60524747
sample07329,100620,cd4_t_cell,30925,30.73444643
sample07329,100620,cd8_t_cell,21607,21.47386206
sample07329,100620,monocyte,19572,19.45140131
sample07329,100620,nk_cell,17845,17.73504274
sample07330,93836,b_cell,9364,9.97911249
sample07330,93836,cd4_t_cell,30566,32.57385225
sample07330,93836,cd8_t_cell,31122,33.16637538
sample07330,93836,monocyte,14358,15.30116373
sample07330,93836,nk_cell,8426,8.97949614
sample07331,94880,b_cell,7152,7.53794266
sample07331,94880,cd4_t_cell,26789,28.23461214
sample07331,94880,cd8_t_cell,31744,33.45699831
sample07331,94880,monocyte,16471,17.35982293
sample07331,94880,nk_cell,12724,13.41062395
sample07332,92139,b_cell,8596,9.32938278
sample07332,92139,cd4_t_cell,30756,33.38000195
sample07332,92139,cd8_t_cell,21080,22.87847708
sample07332,92139,monocyte,17049,18.50356527
sample07332,92139,nk_cell,14658,15.90857292
sample07333,93650,b_cell,11811,12.61185264
sample07333,93650,cd4_t_cell,32075,34.24986652
sample07333,93650,cd8_t_cell,12943,13.82060865
sample07333,93650,monocyte,25865,27.61879338
sample07333,93650,nk_cell,10956,11.69887880
sample07334,98042,b_cell,4913,5.01111768
sample07334,98042,cd4_t_cell,29648,30.24010118
sample07334,98042,cd8_t_cell,30327,30.93266151
sample07334,98042,monocyte,22730,23.18394158
sample07334,98042,nk_cell,10424,10.63217805
sample07335,95575,b_cell,12514,13.09338216
sample07335,95575,cd4_t_cell,27387,28.65498300
sample07335,95575,cd8_t_cell,22103,23.12634057
sample07335,95575,monocyte,20192,21.12686372
sample07335,95575,nk_cell,13379,13.99843055
sample07336,89909,b_cell,9218,10.25258873
sample07336,89909,cd4_t_cell,27585,30.68102192
sample07336,89909,cd8_t_cell,20453,22.74855687
sample07336,89909,monocyte,22283,24.78394821
sample07336,89909,nk_cell,10370,11.53388426
sample07337,96056,b_cell,6680,6.95427667
sample07337,96056,cd4_t_cell,28337,29.50049971
sample07337,96056,cd8_t_cell,29714,30.93403848
sample07337,96056,monocyte,14809,15.41704839
sample07337,96056,nk_cell,16516,17.19413675
sample07338,111830,b_cell,13256,11.85370652
sample07338,111830,cd4_t_cell,38955,34.83412322
sample07338,111830,cd8_t_cell,25412,22.72377716
sample07338,111830,monocyte,16706,14.93874631
sample07338,111830,nk_cell,17501,15.64964679
sample07339,105947,b_cell,9334,8.81006541
sample07339,105947,cd4_t_cell,32241,30.43125336
sample07339,105947,cd8_t_cell,31270,29.51475738
sample07339,105947,monocyte,16715,15.77675630
sample07339,105947,nk_cell,16387,15.46716755
sample07340,94660,b_cell,7068,7.46672301
sample07340,94660,cd4_t_cell,35965,37.99387281
sample07340,94660,cd8_t_cell,24858,26.26030002
sample07340,94660,monocyte,13299,14.04922882
sample07340,94660,nk_cell,13470,14.22987534
sample07341,102211,b_cell,6625,6.48168984
sample07341,102211,cd4_t_cell,35929,35.15179384
sample07341,102211,cd8_t_cell,31236,30.56031151
sample07341,102211,monocyte,16758,16.39549559
sample07341,102211,nk_cell,11663,11.41070922
sample07342,94003,b_cell,12289,13.07298703
sample07342,94003,cd4_t_cell,19909,21.17911130
sample07342,94003,cd8_t_cell,25968,27.62465028
sample07342,94003,monocyte,17610,18.73344468
sample07342,94003,nk_cell,18227,19.38980671
sample07343,90303,b_cell,11389,12.61198410
sample07343,90303,cd4_t_cell,19621,21.72796031
sample07343,90303,cd8_t_cell,24857,27.52621729
sample07343,90303,monocyte,16303,18.05366378
sample07343,90303,nk_cell,18133,20.08017452
sample07344,106485,b_cell,14417,13.53899610
sample07344,106485,cd4_t_cell,33558,31.51429779
sample07344,106485,cd8_t_cell,26668,25.04390290
sample07344,106485,monocyte,19651,18.45424238
sample07344,106485,nk_cell,12191,11.44856083
sample07345,103977,b_cell,8012,7.70555027
sample07345,103977,cd4_t_cell,34503,33.18330015
sample07345,103977,cd8_t_cell,26047,25.05073237
sample07345,103977,monocyte,25393,24.42174712
sample07345,103977,nk_cell,10022,9.63867009
sample07346,104125,b_cell,5597,5.37527011
sample07346,104125,cd4_t_cell,30157,28.96230492
sample07346,104125,cd8_t_cell,29474,28.30636255
sample07346,104125,monocyte,19594,18.81776711
sample07346,104125,nk_cell,19303,18.53829532
sample07347,101763,b_cell,11718,11.51499071
sample07347,101763,cd4_t_cell,24961,24.52856146
sample07347,101763,cd8_t_cell,24577,24.15121410
sample07347,101763,monocyte,24621,24.19445181
sample07347,101763,nk_cell,15886,15.61078191
sample07348,105928,b_cell,4634,4.37466959
sample07348,105928,cd4_t_cell,31373,29.61728721
sample07348,105928,cd8_t_cell,22405,21.15115928
sample07348,105928,monocyte,23512,22.19620875
sample07348,105928,nk_cell,24004,22.66067518
sample07349,95946,b_cell,11436,11.91920455
sample07349,95946,cd4_t_cell,23663,24.66283118
sample07349,95946,cd8_t_cell,26154,27.25908323
sample07349,95946,monocyte,18487,19.26812999
sample07349,95946,nk_cell,16206,16.89075105
sample07350,104060,b_cell,7460,7.16894100
sample07350,104060,cd4_t_cell,33424,32.11993081
sample07350,104060,cd8_t_cell,32574,31.30309437
sample07350,104060,monocyte,17757,17.06419373
sample07350,104060,nk_cell,12845,12.34384009
sample07351,95007,b_cell,8532,8.98039092
sample07351,95007,cd4_t_cell,30832,32.45234562
sample07351,95007,cd8_t_cell,13734,14.45577694
sample07351,95007,monocyte,27387,28.82629701
sample07351,95007,nk_cell,14522,15.28518951
sample07352,101004,b_cell,6107,6.04629520
sample07352,101004,cd4_t_cell,33873,33.53629559
sample07352,101004,cd8_t_cell,28208,27.92760683
sample07352,101004,monocyte,21882,21.66448854
sample07352,101004,nk_cell,10934,10.82531385
sample07353,111368,b_cell,15839,14.22221823
sample07353,111368,cd4_t_cell,31122,27.94519072
sample07353,111368,cd8_t_cell,33128,29.74642626
sample07353,111368,monocyte,19613,17.61098341
sample07353,111368,nk_cell,11666,10.47518138
sample07354,96040,b_cell,12249,12.75406081
sample07354,96040,cd4_t_cell,18947,19.72823823
sample07354,96040,cd8_t_cell,24920,25.94752187
sample07354,96040,monocyte,23343,24.30549771
sample07354,96040,nk_cell,16581,17.26468138
sample07355,108629,b_cell,7944,7.31296431
sample07355,108629,cd4_t_cell,38479,35.42240102
sample07355,108629,cd8_t_cell,24063,22.15154333
sample07355,108629,monocyte,25324,23.31237515
sample07355,108629,nk_cell,12819,11.80071620
sample07356,97934,b_cell,9254,9.44922090
sample07356,97934,cd4_t_cell,27853,28.44058243
sample07356,97934,cd8_t_cell,18856,19.25378316
sample07356,97934,monocyte,25261,25.79390202
sample07356,97934,nk_cell,16710,17.06251149
sample07357,102912,b_cell,11409,11.08617071
sample07357,102912,cd4_t_cell,27485,26.70728389
sample07357,102912,cd8_t_cell,29266,28.43788868
sample07357,102912,monocyte,22027,21.40372357
sample07357,102912,nk_cell,12725,12.36493315
sample07358,108846,b_cell,5152,4.73329291
sample07358,108846,cd4_t_cell,36090,33.15693732
sample07358,108846,cd8_t_cell,28836,26.49247561
sample07358,108846,monocyte,18723,17.20136707
sample07358,108846,nk_cell,20045,18.41592709
sample07359,109222,b_cell,16192,14.82485214
sample07359,109222,cd4_t_cell,29191,26.72630056
sample07359,109222,cd8_t_cell,30354,27.79110436
sample07359,109222,monocyte,14819,13.56777939
sample07359,109222,nk_cell,18666,17.08996356
sample07360,103512,b_cell,5787,5.59065616
sample07360,103512,cd4_t_cell,34935,33.74971018
sample07360,103512,cd8_t_cell,27143,26.22208053
sample07360,103512,monocyte,21105,20.38894041
sample07360,103512,nk_cell,14542,14.04861272
sample07361,99979,b_cell,11135,11.13733884
sample07361,99979,cd4_t_cell,26157,26.16249412
sample07361,99979,cd8_t_cell,27339,27.34474240
sample07361,99979,monocyte,16865,16.86854239
sample07361,99979,nk_cell,18483,18.48688225
sample07362,96036,b_cell,3810,3.96726228
sample07362,96036,cd4_t_cell,34740,36.17393477
sample07362,96036,cd8_t_cell,25442,26.49214878
sample07362,96036,monocyte,20041,20.86821609
sample07362,96036,nk_cell,12003,12.49843809
sample07363,92371,b_cell,4396,4.75906940
sample07363,92371,cd4_t_cell,20271,21.94519925
sample07363,92371,cd8_t_cell,25412,27.51079884
sample07363,92371,monocyte,28303,30.64056901
sample07363,92371,nk_cell,13989,15.14436349
sample07364,99961,b_cell,9700,9.70378448
sample07364,99961,cd4_t_cell,31337,31.34922620
sample07364,99961,cd8_t_cell,27680,27.69079941
sample07364,99961,monocyte,21216,21.22427747
sample07364,99961,nk_cell,10028,10.03191245
sample07365,95843,b_cell,11404,11.89862588
sample07365,95843,cd4_t_cell,27060,28.23367382
sample07365,95843,cd8_t_cell,22247,23.21191949
sample07365,95843,monocyte,17450,18.20685913
sample07365,95843,nk_cell,17682,18.44892167
sample07366,100868,b_cell,13082,12.96942539
sample07366,100868,cd4_t_cell,29330,29.07760638
sample07366,100868,cd8_t_cell,23431,23.22936908
sample07366,100868,monocyte,19788,19.61771821
sample07366,100868,nk_cell,15237,15.10588095
sample07367,101538,b_cell,6218,6.12381571
sample07367,101538,cd4_t_cell,32422,31.93090272
sample07367,101538,cd8_t_cell,31908,31.42468829
sample07367,101538,monocyte,16782,16.52780240
sample07367,101538,nk_cell,14208,13.99279088
sample07368,108937,b_cell,7305,6.70571064
sample07368,108937,cd4_t_cell,23531,21.60055812
sample07368,108937,cd8_t_cell,27141,24.91440007
sample07368,108937,monocyte,30149,27.67562903
sample07368,108937,nk_cell,20811,19.10370214
sample07369,98832,b_cell,6663,6.74174356
sample07369,98832,cd4_t_cell,27976,28.30662134
sample07369,98832,cd8_t_cell,23029,23.30115752
sample07369,98832,monocyte,24951,25.24587178
sample07369,98832,nk_cell,16213,16.40460580
sample07370,111206,b_cell,9953,8.95005665
sample07370,111206,cd4_t_cell,43498,39.11479596
sample07370,111206,cd8_t_cell,26012,23.39082424
sample07370,111206,monocyte,18092,16.26890635
sample07370,111206,nk_cell,13651,12.27541679
sample07371,93072,b_cell,11155,11.98534468
sample07371,93072,cd4_t_cell,17752,19.07340554
sample07371,93072,cd8_t_cell,21259,22.84145608
sample07371,93072,monocyte,26093,28.03528451
sample07371,93072,nk_cell,16813,18.06450920
sample07372,93625,b_cell,7853,8.38771696
sample07372,93625,cd4_t_cell,25660,27.40720961
sample07372,93625,cd8_t_cell,27838,29.73351135
sample07372,93625,monocyte,17306,18.48437917
sample07372,93625,nk_cell,14968,15.98718291
sample07373,107775,b_cell,8254,7.65854790
sample07373,107775,cd4_t_cell,41240,38.26490373
sample07373,107775,cd8_t_cell,23026,21.36488054
sample07373,107775,monocyte,23566,21.86592438
sample07373,107775,nk_cell,11689,10.84574345
sample07374,92429,b_cell,9132,9.88001601
sample07374,92429,cd4_t_cell,24620,26.63666165
sample07374,92429,cd8_t_cell,21642,23.41472914
sample07374,92429,monocyte,17483,18.91505913
sample07374,92429,nk_cell,19552,21.15353406
sample07375,107227,b_cell,18950,17.67278764
sample07375,107227,cd4_t_cell,26415,24.63465359
sample07375,107227,cd8_t_cell,19934,18.59046695
sample07375,107227,monocyte,20385,19.01106997
sample07375,107227,nk_cell,21543,20.09102185
sample07376,102708,b_cell,17668,17.20216536
sample07376,102708,cd4_t_cell,28465,27.71449157
sample07376,102708,cd8_t_cell,20514,19.97312770
